N,t,S,SH,Epi,D,proportion_cancer,sd_S,sd_SH,sd_Epi,sd_D,sd_in_proportion
1169,1e-05,44086.0,8515.1217676896176,1154.6201507537687,-7360.5016169358478,0.0,1260.9123680890755,243.54267460564213,22.49295425254973,241.70868049191782,0.0
1979,0.1,86440.0,16695.7112371068,1777.8008743718588,-14917.910362734945,0.40929762506316314,2402.3176725820422,464.00280149500526,50.714039247895165,417.03712090409385,5.5511151231257827e-17
2789,0.2,101221.2,19550.670132732936,2040.9564472361812,-17509.713685496758,0.58085335245607761,4150.187364445128,801.60029866572404,45.883101013050492,761.92000046382623,1.1102230246251565e-16
3599,0.3,107621.3,20786.836508121731,2154.831391959799,-18632.00511616193,0.6751875520978049,5375.8550584999966,1038.3355357387302,70.000270087608229,974.76270099825001,0.0
4409,0.4,111436.0,21523.63810062741,2227.1743015075381,-19296.463799119876,0.73486051258788831,2158.5171298833839,416.91321958446952,43.481364251474083,388.74017649159242,1.1102230246251565e-16
5219,0.5,112172.2,21665.833642191017,2253.8694271356781,-19411.964215055341,0.77601073002490906,3417.7637659733005,660.13416142222252,58.104457064983393,620.86916524593994,1.1102230246251565e-16
6029,0.6,113198.8,21864.11935662894,2290.0204572864322,-19574.098899342505,0.80610383148117415,2346.595653281579,453.24020612493291,40.247735897204549,443.85085851758129,2.2204460492503131e-16
6839,0.7,116659.39999999999,22532.52725004786,2320.7293316582914,-20211.797918389573,0.82906857727737981,2902.3241789986173,560.57804730488158,43.04995409480685,531.08873755950538,1.1102230246251565e-16
7649,0.8,118469.60000000001,22882.163720216889,2342.7250150753771,-20539.438705141514,0.84716956464897364,3326.9037016421144,642.58472369595609,56.512438904590411,604.52170354891621,1.1102230246251565e-16
8100,0.9,119031.3,22990.654939581571,2376.9980452261307,-20613.656894355441,0.90000000000000013,2855.5850206218688,551.55047336083328,42.761923793502135,522.57439057434692,1.1102230246251565e-16
8100,1,121291.39999999999,23427.188685150577,2461.6223266331658,-20965.566358517412,1.0,3242.5085412377871,626.2839690925324,24.374656940284698,616.02414127554971,0.0
1169,0,43814.800000000003,8462.7400359970743,1134.9699999999998,-7327.7700359970768,0.0,1367.0405114699417,264.04111093161686,22.476662429155077,255.29730120550477,0.0
1169,1e-05,44472.199999999997,8589.7155168771533,1129.6265427135677,-7460.0889741635865,0.0,1502.4001331203349,290.18554818565411,22.849853667614514,273.58909296144139,0.0
2079,0.1,91105.300000000003,17596.804499884158,1855.1373567839194,-15741.667143100238,0.43771043771043772,4846.3329858770539,936.05941799015397,52.425325121083134,887.75117155187775,0.0
2989,0.2,102551.5,19807.614888155465,2059.6496783919602,-17747.965209763504,0.60889929742388749,4522.5838466522655,873.5279262992816,61.686138265675758,818.56651914370696,1.1102230246251565e-16
3899,0.3,110280.60000000001,21300.474926595103,2204.4575025125623,-19096.017424082536,0.70017953321364446,3760.8135609200299,726.39353574405573,61.547595053858274,671.49238037616453,1.1102230246251565e-16
4809,0.4,111643.5,21563.716306107515,2235.7035075376884,-19328.012798569824,0.75691411935953412,3008.9334738408556,581.16941706283649,52.400821625003928,536.6996291706979,1.1102230246251565e-16
5719,0.5,115110.0,22233.263772597918,2284.9098542713568,-19948.35391832656,0.79559363525091797,3102.1601506047364,599.17596119570169,50.392013330502806,566.87920884297364,0.0
6629,0.6,115768.8,22360.509660647502,2297.2884974874369,-20063.221163160062,0.82365364308342137,3076.78744147203,594.27527372482291,46.485344257717941,551.0174502899913,0.0
7539,0.7,117507.8,22696.393994767455,2344.4038693467337,-20351.990125420722,0.84493964716805947,2353.5684311275081,454.58698406843325,48.154511563388134,412.82740827510003,0.0
8449,0.8,117734.39999999999,22740.161326631503,2344.5972864321611,-20395.564040199344,0.86164043082021546,2363.020448493834,456.41262211281418,40.00859713259856,429.68297944480753,0.0
9100,0.9,122371.89999999999,23635.885075614413,2411.6736180904527,-21224.211457523961,0.90000000000000013,2582.5527855205596,498.81484916285348,49.208813930363313,456.42192424349855,1.1102230246251565e-16
9100,1,121336.7,23435.938288563826,2467.7180603015067,-20968.220228262318,1.0,3907.5788936373374,754.74096303079943,42.01397129111362,714.85417248410715,0.0
1169,0,44629.699999999997,8620.1363234463843,1139.0049095477389,-7481.1314138986463,0.0,2075.9028903106237,400.95644623902774,24.722396962459516,383.40543772968113,0.0
1169,1e-05,44027.099999999999,8503.7453517726153,1137.1467286432162,-7366.5986231293991,0.0,1406.308390787739,271.6256224307316,26.155556421120504,265.51702155439057,0.0
2179,0.1,92811.100000000006,17926.27632112729,1897.5982512562816,-16028.678069871012,0.46351537402478205,4374.7030630661093,844.96505193242035,86.185932180539396,761.32031623716375,5.5511151231257827e-17
3189,0.2,104928.60000000001,20266.746947175903,2095.4390904522616,-18171.307856723637,0.63342740671056763,4946.2238566405376,955.35313772048994,79.817642506720645,879.93845359261422,0.0
4199,0.3,110541.2,21350.809289718538,2194.7398442211056,-19156.069445497433,0.72160038104310542,5440.6450132314276,1050.8495845038988,75.501986977635127,981.05503857599729,1.1102230246251565e-16
5209,0.4,115070.7,22225.673057053977,2285.0551557788945,-19940.61790127508,0.77558072566711456,6008.4970342008155,1160.5290542807663,69.5656231022529,1095.6115390144503,0.0
6219,0.5,118326.8,22854.582188927459,2306.2015175879396,-20548.380671339513,0.81202765717961101,3751.2492265910569,724.54620390542004,59.579279069945827,671.37340734679549,1.1102230246251565e-16
7229,0.6,114010.3,22020.858940952312,2298.320532663317,-19722.53840828899,0.83829021994743402,3719.9109680206057,718.49328262168569,54.953709127309402,667.41249011051207,1.1102230246251565e-16
8239,0.7,118272.39999999999,22844.074938912432,2330.1800201005026,-20513.894918811926,0.85811384876805441,4105.9320062563138,793.05246570627037,55.435930711568531,752.81698504347514,0.0
9249,0.8,119044.10000000001,22993.127233702755,2357.3930452261307,-20635.734188476621,0.87360795761703969,4027.6514111824522,777.93272703410378,53.477493743593918,729.05821626456907,0.0
10100,0.9,118677.2,22922.261240494809,2370.1667236180901,-20552.094516876721,0.90000000000000013,2957.0773341257077,571.15350851869925,39.395302204396984,541.37538695201567,1.1102230246251565e-16
10100,1,120691.5,23311.319213017996,2458.8076281407034,-20852.511584877291,1.0,2854.7552697210317,551.39020865191264,49.119515359392416,514.63623382166111,0.0
1169,0,43343.300000000003,8371.6707642675992,1134.0487185929646,-7237.622045674635,0.0,890.95948841684162,172.0870238612678,17.653692967053463,173.14415350856211,0.0
1169,1e-05,44576.599999999999,8609.8801658030443,1148.0340904522614,-7461.8460753507807,0.0,1591.4426913967088,307.38393829203494,15.66603960341407,299.8592242956654,0.0
2279,0.1,94790.199999999997,18308.535484817228,1937.999306532663,-16370.536178284567,0.48705572619569992,3714.8718901194966,717.51999491300569,62.324738873581488,663.99756181397447,5.5511151231257827e-17
3389,0.2,107927.89999999999,20846.05567824317,2160.0347587939696,-18686.020919449198,0.65506048982000575,3250.1561331726821,627.7610860129887,63.901805420888707,575.92531476968361,1.1102230246251565e-16
